Frame,Rotation
406,-38.5406
407,-40.5556
408,-42.4355
409,-44.1633
410,-45.7174
411,-47.0705
412,-48.1885
413,-49.0317
414,-49.5569
415,-49.7237
416,-49.4996
417,-48.8675
418,-47.8316
419,-46.4206
420,-44.6878
421,-42.7057
422,-40.5587
423,-38.3301
424,-36.0903
425,-33.8884
426,-31.7493
427,-29.6834
428,-27.7018
429,-25.8302
430,-24.1109
431,-22.5904
432,-21.3029
433,-20.2555
434,-19.4251
435,-18.7656
436,-18.2187
437,-17.7262
438,-17.2408
439,-16.7297
440,-16.1771
441,-15.5794
442,-14.9411
443,-14.2672
444,-13.5585
445,-12.809
446,-12.0071
447,-11.137
448,-10.1867
449,-9.15076
450,-8.03564
451,-6.86132
452,-5.66079
453,-4.47733
454,-3.36023
455,-2.3598
456,-1.52306
457,-0.887846
458,-0.481468
459,-0.31771
460,-0.396096
461,-0.704996
462,-1.22367
463,-1.92717
464,-2.7894
465,-3.78665
466,-4.90048
467,-6.11863
468,-7.43596
469,-8.85399
470,-10.3777
471,-12.0136
472,-13.7662
473,-15.6357
474,-17.6155
475,-19.692
476,-21.8458
477,-24.0532
478,-26.2897
479,-28.5321
480,-30.761
481,-32.9589
482,-35.1124
483,-37.2104
484,-39.2433
485,-41.2034
486,-43.0842
487,-44.8811
488,-46.5896
489,-48.2061
490,-49.7279
491,-51.1514
492,-52.4718
493,-53.684
494,-54.7816
495,-55.7582
496,-56.6083
497,-57.3296
498,-57.9228
499,-58.3916
500,-58.7431
501,-58.9857
502,-59.1278
503,-59.1782
504,-59.1451
505,-59.0381
506,-58.8685
507,-58.6509
508,-58.4009
509,-58.1349
510,-57.8665
511,-57.6022
512,-57.3378
513,-57.0586
514,-56.7407
515,-56.3554
516,-55.8751
517,-55.282
518,-54.5727
519,-53.7605
520,-52.8752
521,-51.9565
522,-51.0452
523,-50.1777
524,-49.3796
525,-48.6665
526,-48.0437
527,-47.5118
528,-47.0701
529,-46.7194
530,-46.4636
531,-46.3077
532,-46.2551
533,-46.3044
534,-46.4484
535,-46.674
536,-46.9621
537,-47.2917
538,-47.6406
539,-47.987
540,-48.3116
541,-48.5981
542,-48.8341
543,-49.011
544,-49.1245
545,-49.1752
546,-49.1652
547,-49.0997
548,-48.9835
549,-48.8206
550,-48.6132
551,-48.3632
552,-48.0731
553,-47.7463
554,-47.3889
555,-47.0109
556,-46.6255
557,-46.2498
558,-45.9028
559,-45.6038
560,-45.3711
561,-45.2198
562,-45.1622
563,-45.2063
564,-45.3576
565,-45.6178
566,-45.9851
567,-46.4531
568,-47.0089
569,-47.6334
570,-48.3047
571,-49.0006
572,-49.7013
573,-50.3891
574,-51.0464
575,-51.655
576,-52.1947
577,-52.6444
578,-52.9831
579,-53.1903
580,-53.2474
581,-53.1386
582,-52.8524
583,-52.3849
584,-51.7417
585,-50.9433
586,-50.0242
587,-49.0315
588,-48.021
589,-47.0505
590,-46.173
591,-45.43
592,-44.8498
593,-44.446
594,-44.2184
595,-44.1576
596,-44.2496
597,-44.4784
598,-44.8293
599,-45.2893
600,-45.8472
601,-46.4907
602,-47.2073
603,-47.9813
604,-48.7934
605,-49.6206
606,-50.4367
607,-51.2133
608,-51.9231
609,-52.5413
610,-53.0489
611,-53.4325
612,-53.6881
613,-53.8182
614,-53.8287
615,-53.7265
616,-53.5182
617,-53.2075
618,-52.7976
619,-52.2933
620,-51.7034
621,-51.0421
622,-50.3309
623,-49.5976
624,-48.8737
625,-48.1918
626,-47.583
627,-47.0738
628,-46.6847
629,-46.4278
630,-46.309
631,-46.3265
632,-46.4722
633,-46.7325
634,-47.0899
635,-47.5252
636,-48.0202
637,-48.5596
638,-49.1702
639,-49.8685
640,-50.6749
641,-51.6054
642,-52.6613
643,-53.8239
644,-55.0561
645,-56.3108
646,-57.5354
647,-58.6706
648,-59.6996
649,-60.6141
650,-61.414
651,-62.1044
652,-62.6914
653,-63.1757
654,-63.5484
655,-63.7998
656,-63.8971
657,-63.8148
658,-63.5308
659,-63.0341
660,-62.3282
661,-61.4328
662,-60.3807
663,-59.2128
664,-57.9672
665,-56.687
666,-55.4
667,-54.1268
668,-52.8798
669,-51.6647
670,-50.463
671,-49.2612
672,-48.0445
673,-46.8021
674,-45.5017
675,-44.1703
676,-42.5864
677,-41.2196
678,-39.8324
679,-38.4597
680,-37.0493
681,-35.578
682,-34.0225
683,-32.3629
684,-30.585
685,-28.682
686,-26.6575
687,-24.525
688,-22.3054
689,-20.0681
690,-17.8093
691,-15.5894
692,-13.2875
693,-10.8281
694,-7.34891
695,-4.48664
696,-5.25596
697,-5.9608
698,-6.51787
699,-6.85535
700,-6.92349
701,-6.70012
702,-11.4807
703,-14.8408
704,-17.3627
705,-19.6155
706,-21.6902
707,-23.6733
708,-25.5253
709,-27.2426
710,-28.8088
711,-30.2027
712,-31.4071
713,-32.4126
714,-33.219
715,-33.8349
716,-34.2746
717,-34.5538
718,-34.6842
719,-34.6714
720,-34.5005
721,-34.171
722,-33.7241
723,-33.0284
724,-32.1661
725,-31.1934
726,-30.1677
727,-29.1825
728,-28.3308
729,-27.6778
730,-27.2432
731,-27.0013
732,-26.8951
733,-26.8588
734,-26.8353
735,-26.7891
736,-26.7114
737,-26.6165
738,-26.5328
739,-26.4915
740,-26.5166
741,-26.6207
742,-26.8033
743,-27.0515
744,-27.3415
745,-27.6488
746,-27.9253
747,-28.0384
748,-28.1131
749,-28.1509
750,-27.9354
751,-27.5716
752,-27.0893
753,-26.5178
754,-25.8959
755,-25.2533
756,-24.6029
757,-23.942
758,-23.2551
759,-22.5243
760,-21.7379
761,-20.9002
762,-20.0346
763,-19.1752
764,-18.3631
765,-17.6366
766,-17.0223
767,-16.5323
768,-16.1628
769,-15.8994
770,-15.7214
771,-15.6079
772,-15.5433
773,-15.5146
774,-15.513
775,-15.5314
776,-15.5613
777,-15.5924
778,-15.612
779,-15.6082
780,-15.571
781,-15.4955
782,-15.3768
783,-15.2055
784,-15.0316
785,-14.9017
786,-14.8728
787,-14.9903
788,-15.2755
789,-15.7042
790,-16.1999
791,-16.6573
792,-16.9658
793,-16.9673
794,-16.6273
795,-15.9686
796,-15.0737
797,-14.0449
798,-12.9894
799,-11.9885
800,-11.0799
801,-10.2627
802,-9.53068
803,-8.8319
804,-8.13622
805,-7.42987
806,-6.71475
807,-5.99305
808,-5.26539
809,-4.53028
810,-3.7825
811,-3.01367
812,-2.21144
813,-1.36314
814,-0.457874
815,0.5095
816,1.53552
817,2.60588
818,3.69792
819,4.78459
820,5.83887
821,6.83668
822,7.76309
823,8.61063
824,9.37733
825,10.0605
826,10.6502
827,11.1228
828,11.4412
829,11.5602
830,11.4355
831,11.0298
832,10.3181
833,9.28828
834,7.93977
835,6.28263
836,4.33536
837,2.12416
838,-0.319207
839,-2.96007
840,-5.76402
841,-8.70104
842,-11.749
843,-14.8953
844,-18.1377
845,-21.4808
846,-24.9315
847,-28.3873
848,-32.033
849,-35.7359
850,-39.428
851,-43.0302
852,-46.4375
853,-49.5397
854,-52.2401
855,-54.4701
856,-56.2012
857,-57.4482
858,-58.2668
859,-58.7427
860,-58.9782
861,-59.0949
862,-59.1898
863,-59.518
864,-59.8835
865,-60.6071
866,-61.8238
867,-63.7217
868,-66.217
869,-68.9315
870,-71.4384
871,-73.5267
872,-75.2134
873,-76.6194
874,-77.8648
875,-79.0226
876,-80.1103
877,-81.0916
878,-81.9036
879,-82.4639
880,-82.6886
881,-82.5037
882,-81.8539
883,-80.7132
884,-79.069
885,-76.6751
886,-74.0896
887,-71.0963
888,-67.7517
889,-64.1533
890,-60.4049
891,-56.6227
892,-52.9197
893,-49.389
894,-46.0799
895,-43.0301
896,-40.4408
897,-37.912
898,-35.6184
899,-33.544
900,-31.6626
901,-29.9532
902,-28.3927
903,-26.9541
904,-25.6089
905,-24.33
906,-23.0965
907,-21.8976
908,-20.7366
909,-19.6317
910,-18.6146
911,-17.7249
912,-17.0042
913,-16.4867
914,-16.1896
915,-16.1065
916,-16.2075
917,-16.4471
918,-16.7793
919,-17.1709
920,-17.6107
921,-18.1091
922,-18.6897
923,-19.3775
924,-20.1864
925,-21.1112
926,-22.1256
927,-23.1862
928,-24.2416
929,-25.2423
930,-26.1495
931,-26.9405
932,-27.6096
933,-28.1668
934,-28.6308
935,-29.0236
936,-29.3646
937,-29.6656
938,-29.9319
939,-30.163
940,-30.3575
941,-30.5162
942,-30.6439
943,-30.7498
944,-30.8456
945,-30.9433
946,-31.0531
947,-31.1817
948,-31.333
949,-31.5074
950,-31.7031
951,-31.9162
952,-32.1411
953,-32.3714
954,-32.5999
955,-32.8206
956,-33.029
957,-33.2238
958,-33.4057
959,-33.577
960,-33.7405
961,-33.8973
962,-34.0462
963,-34.1831
964,-34.3016
965,-34.3949
966,-34.4571
967,-34.484
968,-34.4744
969,-34.4298
970,-34.355
971,-34.2561
972,-34.1406
973,-34.0163
974,-33.8904
975,-33.7686
976,-33.655
977,-33.5516
978,-33.4584
979,-33.374
980,-33.2964
981,-33.2237
982,-33.1544
983,-33.0875
984,-33.0229
985,-32.9601
986,-32.8994
987,-32.84
988,-32.7814
989,-32.7226
990,-32.6626
991,-32.6009
992,-32.5373
993,-32.4721
994,-32.4061
995,-32.3409
996,-32.278
997,-32.2189
998,-32.1649
999,-32.117
1000,-32.0751
1001,-32.0387
1002,-32.0066
1003,-31.9771
1004,-31.9486
1005,-31.9195
1006,-31.8882
1007,-31.8544
1008,-31.8172
1009,-31.7774
1010,-31.7358
1011,-31.6938
1012,-31.6531
1013,-31.6159
1014,-31.5837
1015,-31.5583
1016,-31.5402
1017,-31.5293
1018,-31.5245
1019,-31.5237
1020,-31.5248
1021,-31.5251
1022,-31.523
1023,-31.5177
1024,-31.5095
1025,-31.4995
1026,-31.4895
1027,-31.4809
1028,-31.4748
1029,-31.4714
1030,-31.4698
1031,-31.4685
1032,-31.4659
1033,-31.4606
1034,-31.4517
1035,-31.4393
1036,-31.4242
1037,-31.4078
1038,-31.3916
1039,-31.377
1040,-31.3647
1041,-31.3549
1042,-31.3466
1043,-31.3386
1044,-31.329
1045,-31.316
1046,-31.2983
1047,-31.2749
1048,-31.2456
1049,-31.2111
1050,-31.1724
1051,-31.1309
1052,-31.088
1053,-31.045
1054,-31.0032
1055,-30.964
1056,-30.9284
1057,-30.8972
1058,-30.8708
1059,-30.8493
1060,-30.8321
1061,-30.8181
1062,-30.8059
1063,-30.7939
1064,-30.7809
1065,-30.766
1066,-30.7491
1067,-30.7306
1068,-30.7107
1069,-30.6902
1070,-30.6692
1071,-30.6482
1072,-30.6268
1073,-30.605
1074,-30.5826
1075,-30.5597
1076,-30.5369
1077,-30.5146
1078,-30.4923
1079,-30.4721
1080,-30.454
1081,-30.4356
1082,-30.4043
1083,-30.4115
1084,-30.3961
1085,-30.3697
1086,-30.3757
