Frame,Rotation
364,-29.8999
365,-29.0363
366,-28.1717
367,-27.3136
368,-26.4692
369,-25.6453
370,-24.8486
371,-24.0855
372,-23.3623
373,-22.6852
374,-22.0604
375,-21.4938
376,-20.9916
377,-20.5598
378,-20.2045
379,-19.9317
380,-19.7328
381,-19.5936
382,-19.5116
383,-19.4841
384,-19.5084
385,-19.5818
386,-19.7013
387,-19.8643
388,-20.0679
389,-20.3096
390,-20.5866
391,-20.8964
392,-21.2366
393,-21.6049
394,-21.9988
395,-22.4162
396,-22.8549
397,-23.3129
398,-23.7883
399,-24.2795
400,-24.785
401,-25.3747
402,-26.1073
403,-26.9646
