Frame,Rotation
404,-28.0538
405,-29.1354
406,-30.2847
407,-31.4827
408,-32.7103
409,-33.9484
410,-35.1782
411,-36.3805
412,-37.5363
413,-38.6266
414,-39.6323
415,-40.5344
416,-41.3138
417,-41.9517
418,-42.4288
419,-42.7262
420,-42.8248
421,-42.7057
422,-42.3543
423,-41.7818
424,-41.0078
425,-40.0519
426,-38.9337
427,-37.6727
428,-36.2886
429,-34.8009
430,-33.2291
431,-31.593
432,-29.9119
433,-28.2056
434,-26.4935
435,-24.7954
436,-23.1307
437,-21.519
438,-19.9799
439,-18.533
440,-17.1978
441,-15.994
442,-14.9411
443,-13.9485
444,-12.9202
445,-11.8677
446,-10.8025
447,-9.73625
448,-8.68036
449,-7.6464
450,-6.64589
451,-5.69036
452,-4.79132
453,-3.96031
454,-3.20884
455,-2.54846
456,-1.99067
457,-1.54702
458,-1.22901
459,-1.04818
460,-1.01606
461,-1.14417
462,-1.44403
463,-1.92717
464,-2.63612
465,-3.59108
466,-4.77007
467,-6.1511
468,-7.71219
469,-9.43138
470,-11.2867
471,-13.2561
472,-15.3176
473,-17.4494
474,-19.6293
475,-21.8354
476,-24.0458
477,-26.2384
478,-28.3913
479,-30.4824
480,-32.4899
481,-34.3917
482,-36.1659
483,-37.7904
484,-39.2433
485,-40.5975
486,-41.9378
487,-43.2599
488,-44.5594
489,-45.8321
490,-47.0737
491,-48.2798
492,-49.4462
493,-50.5685
494,-51.6426
495,-52.664
496,-53.6284
497,-54.5317
498,-55.3695
499,-56.1374
500,-56.8312
501,-57.4466
502,-57.9793
503,-58.425
504,-58.7793
505,-59.0381
506,-59.1665
507,-59.1418
508,-58.9778
509,-58.6886
510,-58.2879
511,-57.7896
512,-57.2077
513,-56.5559
514,-55.8482
515,-55.0984
516,-54.3204
517,-53.5282
518,-52.7355
519,-51.9562
520,-51.2043
521,-50.4936
522,-49.8379
523,-49.2512
524,-48.7474
525,-48.3402
526,-48.0437
527,-47.8371
528,-47.6875
529,-47.5897
530,-47.539
531,-47.5303
532,-47.5588
533,-47.6196
534,-47.7077
535,-47.8182
536,-47.9462
537,-48.0868
538,-48.2349
539,-48.3858
540,-48.5345
541,-48.676
542,-48.8055
543,-48.918
544,-49.0086
545,-49.0723
546,-49.1044
547,-49.0997
548,-49.0658
549,-49.0145
550,-48.9475
551,-48.8665
552,-48.7733
553,-48.6695
554,-48.5569
555,-48.4371
556,-48.3119
557,-48.183
558,-48.0521
559,-47.9209
560,-47.7911
561,-47.6644
562,-47.5426
563,-47.4273
564,-47.3203
565,-47.2232
566,-47.1378
567,-47.0658
568,-47.0089
569,-46.9584
570,-46.9053
571,-46.8508
572,-46.7963
573,-46.7428
574,-46.6917
575,-46.6442
576,-46.6015
577,-46.5649
578,-46.5356
579,-46.5149
580,-46.504
581,-46.5041
582,-46.5164
583,-46.5423
584,-46.5829
585,-46.6395
586,-46.7133
587,-46.8056
588,-46.9176
589,-47.0505
590,-47.2212
591,-47.4418
592,-47.7061
593,-48.0081
594,-48.3418
595,-48.701
596,-49.0799
597,-49.4722
598,-49.872
599,-50.2732
600,-50.6698
601,-51.0556
602,-51.4248
603,-51.7711
604,-52.0886
605,-52.3712
606,-52.6128
607,-52.8074
608,-52.949
609,-53.0315
610,-53.0489
611,-52.9786
612,-52.8098
613,-52.5542
614,-52.2233
615,-51.8288
616,-51.3823
617,-50.8953
618,-50.3795
619,-49.8464
620,-49.3077
621,-48.7749
622,-48.2597
623,-47.7736
624,-47.3283
625,-46.9353
626,-46.6063
627,-46.3528
628,-46.1865
629,-46.119
630,-46.1618
631,-46.3265
632,-46.642
633,-47.1174
634,-47.7349
635,-48.4764
636,-49.324
637,-50.2598
638,-51.2659
639,-52.3244
640,-53.4172
641,-54.5266
642,-55.6346
643,-56.7231
644,-57.7745
645,-58.7705
646,-59.6935
647,-60.5254
648,-61.2483
649,-61.8443
650,-62.2954
651,-62.5837
652,-62.6914
653,-62.6568
654,-62.5321
655,-62.3202
656,-62.024
657,-61.6461
658,-61.1895
659,-60.6569
660,-60.0512
661,-59.3751
662,-58.6316
663,-57.8233
664,-56.9532
665,-56.024
666,-55.0386
667,-53.9997
668,-52.9103
669,-51.773
670,-50.5907
671,-49.3662
672,-48.1024
673,-46.8021
674,-45.3611
675,-43.6926
676,-41.8258
677,-39.7895
678,-37.6129
679,-35.3248
680,-32.9543
681,-30.5304
682,-28.082
683,-25.6382
684,-23.2279
685,-20.8802
686,-18.624
687,-16.4883
688,-14.5022
689,-12.6946
690,-11.0944
691,-9.73081
692,-8.63269
693,-7.82906
694,-7.34891
695,-7.22242
696,-7.43894
697,-7.96622
698,-8.77201
699,-9.82407
700,-11.0901
701,-12.538
702,-14.1354
703,-15.85
704,-17.6497
705,-19.5021
706,-21.3751
707,-23.2363
708,-25.0536
709,-26.7947
710,-28.4273
711,-29.9193
712,-31.2382
713,-32.352
714,-33.2283
715,-33.8349
716,-34.2168
717,-34.4487
718,-34.5429
719,-34.5117
720,-34.3674
721,-34.1223
722,-33.7887
723,-33.3789
724,-32.9052
725,-32.3798
726,-31.8151
727,-31.2234
728,-30.617
729,-30.0082
730,-29.4092
731,-28.8324
732,-28.2901
733,-27.7945
734,-27.358
735,-26.9929
736,-26.7114
737,-26.4915
738,-26.3007
739,-26.1359
740,-25.9938
741,-25.8712
742,-25.7649
743,-25.6717
744,-25.5883
745,-25.5117
746,-25.4384
747,-25.3654
748,-25.2895
749,-25.2073
750,-25.1158
751,-25.0116
752,-24.8916
753,-24.7526
754,-24.5914
755,-24.4046
756,-24.1893
757,-23.942
758,-23.6603
759,-23.3461
760,-23.0026
761,-22.6333
762,-22.2413
763,-21.8301
764,-21.4029
765,-20.9631
766,-20.5141
767,-20.0591
768,-19.6014
769,-19.1445
770,-18.6916
