Frame,Rotation
425,-6.80858
426,-7.27114
427,-7.71973
428,-8.15577
429,-8.58059
430,-8.99539
431,-9.4013
432,-9.79936
433,-10.1905
434,-10.5758
435,-10.956
436,-11.3319
437,-11.7044
438,-12.0743
439,-12.4422
440,-12.8091
441,-13.1755
442,-13.5423
443,-13.5031
444,-13.4661
445,-13.4311
446,-13.3981
447,-13.3671
448,-13.3381
449,-13.3111
450,-13.286
451,-13.263
452,-13.2419
453,-13.2228
454,-13.2059
455,-13.1911
456,-13.1786
457,-13.1684
458,-13.1606
459,-13.1555
460,-13.1531
461,-13.1537
462,-13.1575
463,-13.1648
464,-12.8206
465,-12.4703
466,-12.1129
467,-11.7477
468,-11.3738
469,-10.9901
470,-10.5954
471,-10.1884
472,-9.7677
473,-9.33151
474,-8.87793
475,-8.40474
476,-7.90937
477,-7.38883
478,-6.83962
479,-6.25762
480,-5.63792
481,-4.97465
482,-4.26075
483,-3.48757
484,-2.6445
485,-2.73836
486,-2.85995
487,-3.01527
488,-3.21226
489,-3.4616
490,-3.77802
491,-4.18236
492,-4.70517
493,-5.393
494,-6.32036
495,-7.61425
496,-9.50947
497,-12.4906
498,-17.7255
499,-28.7355
500,-58.7199
501,-117.291
502,-147.086
503,-158.039
504,-163.255
505,-166.227
506,-169.04
507,-170.999
508,-172.435
509,-173.53
510,-174.39
511,-175.082
512,-175.65
513,-176.122
514,-176.522
515,-176.862
516,-177.156
517,-177.41
518,-177.633
519,-177.829
520,-178.002
521,-178.156
522,-178.293
523,-178.415
524,-178.525
525,-178.623
526,-178.712
527,-178.988
528,-179.254
529,-179.511
530,-179.758
531,-179.997
532,179.773
533,179.552
534,179.337
535,179.131
536,178.931
537,178.738
538,178.552
539,178.372
540,178.198
541,178.03
542,177.867
543,177.71
544,177.558
545,177.411
546,177.269
547,-182.868
548,177.185
549,177.247
550,177.316
551,177.394
552,177.481
553,177.578
554,177.686
555,177.804
556,177.935
557,178.08
558,178.238
559,178.411
560,178.602
561,178.81
562,179.038
563,179.288
564,179.562
565,179.862
566,-179.809
567,-179.447
568,-179.05
569,-178.72
570,-178.364
571,-177.979
572,-177.559
573,-177.102
574,-176.599
575,-176.045
576,-175.43
577,-174.743
578,-173.969
579,-173.092
580,-172.089
581,-170.929
582,-169.573
583,-167.967
584,-166.035
585,-163.672
586,-160.724
587,-156.961
588,-152.036
589,-145.428
590,-125.355
591,-90.8595
592,-57.5983
593,-38.8446
594,-28.9394
595,-23.1641
596,-19.4621
597,-16.9139
598,-15.0651
599,-13.6696
600,-12.5837
601,-11.7182
602,-11.0151
603,-10.4349
604,-9.95006
605,-9.54067
606,-9.19201
607,-8.893
608,-8.63511
609,-8.41169
610,-8.21749
611,-7.81315
612,-7.44438
613,-7.10793
614,-6.80095
615,-6.52093
616,-6.26568
617,-6.03323
618,-5.82185
619,-5.62998
620,-5.45627
621,-5.29946
622,-5.15847
623,-5.03231
624,-4.9201
625,-4.82103
626,-4.73439
627,-4.65955
628,-4.59592
629,-4.54299
630,-4.5003
631,-4.46741
632,-4.14416
633,-3.83232
634,-3.53149
635,-3.24125
636,-2.96121
637,-2.69103
638,-2.43036
639,-2.17889
640,-1.93631
641,-1.70233
642,-1.47671
643,-1.25918
644,-1.0495
645,-0.847463
646,-0.652855
647,-0.465482
648,-0.285161
649,-0.111723
650,0.0549917
651,0.21513
652,0.36883
653,0.378675
654,0.389066
655,0.400008
656,0.411505
657,0.423563
658,0.436188
659,0.449388
660,0.46317
661,0.477544
662,0.49252
663,0.508108
664,0.524319
665,0.541168
666,0.558667
667,0.576831
668,0.595676
669,0.61522
670,0.635479
671,0.656475
672,0.678227
673,0.700759
674,0.726673
675,0.757118
676,0.792261
677,0.832291
678,0.877423
679,0.927902
680,0.984003
681,1.04604
682,1.11436
683,1.18935
684,1.27147
685,1.36121
686,1.45914
687,1.56588
688,1.68218
689,1.80883
690,1.94677
691,2.09706
692,2.26091
693,2.43972
694,2.6351
695,2.74522
696,2.86449
697,2.99462
698,3.13775
699,3.29657
700,3.47456
701,3.67628
702,3.9078
703,4.17747
704,4.49698
705,4.88332
706,5.36211
707,5.97394
708,6.78704
709,7.92558
710,9.64139
711,12.5318
712,18.4147
713,35.9302
714,111.673
715,157.04
716,171.225
717,176.447
718,179.188
719,-179.085
720,-177.866
721,-176.938
722,-176.192
723,-175.566
724,-175.023
725,-174.54
726,-174.102
727,-173.696
728,-173.316
729,-172.955
730,-172.609
731,-172.275
732,-171.949
733,-171.629
734,-171.313
735,-171.001
736,189.311
737,-170.741
738,-170.789
739,-170.835
740,-170.877
741,-170.918
742,-170.956
743,-170.993
744,-171.028
745,-171.061
746,-171.093
747,-171.124
748,-171.154
749,-171.183
750,-171.212
751,-171.24
752,-171.267
753,-171.294
754,-171.32
755,-171.346
756,-171.372
757,188.602
758,-171.106
759,-170.789
760,-170.444
761,-170.065
762,-169.644
763,-169.172
764,-168.637
765,-168.021
766,-167.304
767,-166.454
768,-165.426
769,-164.153
770,-162.531
771,-160.389
772,-157.425
773,-153.063
774,-146.093
775,-133.711
776,-109.877
777,-72.7797
778,317.137
779,-31.1076
780,-23.9708
781,-19.3087
782,-16.0615
783,-13.6822
784,-11.8683
785,-10.441
786,-9.28921
787,-8.34006
788,-7.5442
789,-6.86698
790,-6.28342
791,-5.77504
792,-5.32792
793,-4.93136
794,-4.57701
795,-4.25826
796,-3.96981
797,-3.70736
798,-3.46739
799,356.753
800,-3.45919
801,-3.66873
802,-3.876
803,-4.08137
804,-4.28518
805,-4.48776
806,-4.68942
807,-4.89047
808,-5.0912
809,-5.29189
810,-5.49282
811,-5.69426
812,-5.8965
813,-6.0998
814,-6.30444
815,-6.51068
816,-6.71881
817,-6.92911
818,-7.14188
819,-7.3574
820,352.424
821,-7.37368
822,-7.17262
823,-6.97283
824,-6.77431
825,-6.57707
826,-6.38111
827,-6.18645
828,-5.99309
829,-5.80105
830,-5.61031
831,-5.42091
832,-5.23283
833,-5.04608
834,-4.86069
835,-4.67663
836,-4.49394
837,-4.3126
838,-4.13264
839,-3.95404
840,-3.77683
841,356.399
842,-3.4024
843,-3.21181
844,-3.02918
845,-2.85443
846,-2.68752
847,-2.52839
848,-2.37701
849,-2.23336
850,-2.09741
851,-1.96914
852,-1.84856
853,-1.73567
854,-1.63049
855,-1.53302
856,-1.44332
857,-1.36141
858,-1.28736
859,-1.22121
860,-1.16305
861,-1.11295
862,358.929
863,-1.06154
864,-1.05106
865,-1.03955
866,-1.027
867,-1.01342
868,-0.998802
869,-0.98313
870,-0.966404
871,-0.948616
872,-0.929762
873,-0.909834
874,-0.888826
875,-0.866731
876,-0.843543
877,-0.819254
878,-0.793858
879,-0.767346
880,-0.739713
881,-0.710949
882,-0.681048
883,359.35
884,-0.569888
885,-0.491093
886,-0.413618
887,-0.337462
888,-0.262626
889,-0.189111
890,-0.116917
891,-0.0460456
892,0.0235041
893,0.0917316
894,0.158637
895,0.224219
896,0.28848
897,0.351418
898,0.413035
899,0.47333
900,0.532304
901,0.589957
902,0.64629
903,0.701304
904,360.755
905,0.991629
906,1.22281
907,1.44871
908,1.66948
909,1.88527
910,2.09621
911,2.30245
912,2.50412
913,2.70133
914,2.8942
915,3.08286
916,3.26741
917,3.44794
918,3.62457
919,3.79738
920,3.96647
921,4.13193
922,4.29383
923,4.45226
924,4.60729
925,364.759
926,4.7739
927,4.78815
928,4.80173
929,4.81466
930,4.82694
931,4.83856
932,4.84954
933,4.85986
934,4.86953
935,4.87855
936,4.88692
937,4.89464
938,4.90171
939,4.90814
940,4.91392
941,4.91905
942,4.92353
943,4.92737
944,4.93056
945,4.9331
946,364.935
947,4.90169
948,4.86847
949,4.83533
950,4.80227
951,4.7693
952,4.73642
953,4.70362
954,4.6709
955,4.63826
956,4.60571
957,4.57324
958,4.54085
959,4.50855
960,4.47632
961,4.44418
962,4.41212
963,4.38013
964,4.34823
965,4.31641
966,4.28466
967,364.253
968,4.2455
969,4.23796
970,4.23039
971,4.22278
972,4.21514
973,4.20746
974,4.19975
975,4.192
976,4.18421
977,4.17639
978,4.16853
979,4.16064
980,4.15271
981,4.14475
982,4.13675
983,4.12871
984,4.12064
985,4.11253
986,4.10439
987,4.09621
988,364.088
989,4.06899
990,4.04996
991,4.03092
992,4.01187
993,3.99281
994,3.97373
995,3.95464
996,3.93553
997,3.91642
998,3.89729
999,3.87815
1000,3.85899
1001,3.83982
1002,3.82064
1003,3.80145
1004,3.78224
1005,3.76302
1006,3.74378
1007,3.72453
1008,3.70527
1009,363.686
1010,3.67743
1011,3.66887
1012,3.6603
1013,3.65173
1014,3.64317
1015,3.6346
1016,3.62603
1017,3.61746
1018,3.60889
1019,3.60032
1020,3.59175
1021,3.58318
1022,3.5746
1023,3.56603
1024,3.55746
1025,3.54888
1026,3.54031
1027,3.53173
1028,3.52315
1029,3.51458
1030,363.506
1031,3.50467
1032,3.50333
1033,3.502
1034,3.50066
1035,3.49933
1036,3.498
1037,3.49666
1038,3.49533
1039,3.494
1040,3.49266
1041,3.49133
1042,3.49
1043,3.48866
1044,3.48733
1045,3.486
1046,3.48466
1047,3.48333
1048,3.482
1049,3.48067
1050,3.47933
1051,363.478
1052,3.46696
1053,3.45591
1054,3.44487
1055,3.43382
1056,3.42277
1057,3.41173
1058,3.40068
1059,3.38963
1060,3.37859
1061,3.36754
1062,3.35649
1063,3.34545
1064,3.3344
1065,3.32335
1066,3.3123
1067,3.30125
1068,3.2902
1069,3.27915
1070,3.2681
1071,3.25705
1072,363.246
1073,363.244
1074,363.243
1075,363.243
1076,363.243
1077,363.242
1078,363.241
1079,363.239
1080,363.234
1081,363.228
1082,363.235
1083,363.217
1084,363.179
1085,363.197
1086,363.177
