Frame,Rotation
425,-6.31044
426,-6.79441
427,-7.30034
428,-7.82011
429,-8.34643
430,-8.87285
431,-9.39363
432,-9.90369
433,-10.3985
434,-10.8738
435,-11.326
436,-11.7514
437,-12.1464
438,-12.5077
439,-12.8317
440,-13.1147
441,-13.3529
442,-13.5423
443,-13.6948
444,-13.8259
445,-13.9367
446,-14.028
447,-14.1006
448,-14.1554
449,-14.193
450,-14.214
451,-14.219
452,-14.2086
453,-14.183
454,-14.1428
455,-14.0883
456,-14.0197
457,-13.9374
458,-13.8414
459,-13.7321
460,-13.6096
461,-13.474
462,-13.3257
463,-13.1648
464,-12.9692
465,-12.7182
466,-12.4144
467,-12.0603
468,-11.6592
469,-11.2142
470,-10.7291
471,-10.2077
472,-9.65433
473,-9.07363
474,-8.47054
475,-7.85037
476,-7.21887
477,-6.58222
478,-5.94711
479,-5.32086
480,-4.7115
481,-4.12805
482,-3.58073
483,-3.08146
484,-2.6445
485,-2.28028
486,-1.99149
487,-1.78412
488,-1.66611
489,-1.6482
490,-1.74521
491,-1.97818
492,-2.37797
493,-2.99164
494,-3.89448
495,-5.21474
496,-7.18921
497,-10.3056
498,-15.7351
499,-26.9848
500,-56.9905
501,-115.128
502,-145.463
503,-156.975
504,-162.716
505,-166.227
506,-168.625
507,-170.345
508,-171.64
509,-172.651
510,-173.466
511,-174.14
512,-174.709
513,-175.199
514,-175.628
515,-176.009
516,-176.352
517,-176.665
518,-176.951
519,-177.217
520,-177.466
521,-177.699
522,-177.921
523,-178.131
524,-178.332
525,-178.526
526,-178.712
527,-178.91
528,-179.132
529,-179.372
530,-179.624
531,-179.882
532,179.856
533,179.595
534,179.338
535,179.087
536,178.845
537,178.612
538,178.391
539,178.182
540,177.988
541,177.809
542,177.646
543,177.501
544,177.376
545,177.271
546,177.189
547,-182.868
548,177.097
549,177.08
550,177.079
551,177.097
552,177.133
553,177.189
554,177.266
555,177.366
556,177.49
557,177.64
558,177.816
559,178.021
560,178.254
561,178.517
562,178.807
563,179.123
564,179.464
565,179.824
566,-179.803
567,-179.424
568,-179.05
569,-178.671
570,-178.269
571,-177.844
572,-177.396
573,-176.923
574,-176.422
575,-175.89
576,-175.322
577,-174.71
578,-174.043
579,-173.309
580,-172.488
581,-171.554
582,-170.468
583,-169.176
584,-167.595
585,-165.594
586,-162.959
587,-159.314
588,-153.949
589,-145.428
590,-130.605
591,-104.914
592,-72.6768
593,-48.9594
594,-35.4428
595,-27.6055
596,-22.6902
597,-19.3795
598,-17.0204
599,-15.2642
600,-13.9102
601,-12.8361
602,-11.9633
603,-11.2393
604,-10.6274
605,-10.1014
606,-9.6418
607,-9.23401
608,-8.86654
609,-8.53021
610,-8.21749
611,-7.92855
612,-7.66535
613,-7.42437
614,-7.20255
615,-6.99723
616,-6.80605
617,-6.62685
618,-6.45769
619,-6.29677
620,-6.1424
621,-5.99301
622,-5.84709
623,-5.70322
624,-5.56001
625,-5.41612
626,-5.27026
627,-5.12115
628,-4.96755
629,-4.8082
630,-4.6419
631,-4.46741
632,-4.27495
633,-4.05828
634,-3.82131
635,-3.56773
636,-3.301
637,-3.02448
638,-2.74134
639,-2.45465
640,-2.16736
641,-1.88233
642,-1.60234
643,-1.33007
644,-1.06811
645,-0.819006
646,-0.585197
647,-0.369061
648,-0.172896
649,0.00107693
650,0.150716
651,0.273959
652,0.36883
653,0.441581
654,0.500884
655,0.548343
656,0.585431
657,0.613513
658,0.633862
659,0.647666
660,0.656052
661,0.660083
662,0.660775
663,0.659099
664,0.655989
665,0.65234
666,0.649019
667,0.646858
668,0.646659
669,0.64919
670,0.655187
671,0.665349
672,0.680335
673,0.700759
674,0.72635
675,0.756808
676,0.792646
677,0.834339
678,0.882323
679,0.936992
680,0.998694
681,1.06773
682,1.14434
683,1.22871
684,1.32096
